,node,name,date,species,order,family,genus,rank,lon,lat
1184,Clusiaceae,Clusiaceae,89.8,Symphonia L.fil.,Malpighiales,Clusiaceae,Symphonia,GENUS,-60.1557,5.86233
1185,Clusiaceae,Clusiaceae,89.8,Clusia L.,Malpighiales,Clusiaceae,Clusia,GENUS,-60.5847,6.33178
1186,Clusiaceae,Clusiaceae,89.8,Clusia L.,Malpighiales,Clusiaceae,Clusia,GENUS,-60.5755,6.33931
1187,Clusiaceae,Clusiaceae,89.8,Moronobea Aubl.,Malpighiales,Clusiaceae,Moronobea,GENUS,-60.3754,6.36042
1188,Clusiaceae,Clusiaceae,89.8,Clusiaceae,Malpighiales,Clusiaceae,,FAMILY,-60.3741,6.36614
1189,Clusiaceae,Clusiaceae,89.8,Clusia L.,Malpighiales,Clusiaceae,Clusia,GENUS,-60.3781,6.37539
1190,Clusiaceae,Clusiaceae,89.8,Tovomita Aubl.,Malpighiales,Clusiaceae,Tovomita,GENUS,-60.3724,6.37861
1191,Cornales,Cornales,89.8,Loasaceae,Cornales,Loasaceae,,FAMILY,-80.102665,8.507188
1192,Clusiaceae,Clusiaceae,89.8,Clusia L.,Malpighiales,Clusiaceae,Clusia,GENUS,-61.0,10.0
1193,Clusiaceae,Clusiaceae,89.8,Symphonia globulifera L.fil.,Malpighiales,Clusiaceae,Symphonia,SPECIES,-61.187496,10.603245
1194,Ericales,Ericales,89.8,Sapotaceae,Ericales,Sapotaceae,,FAMILY,-61.5,10.65
1195,Clusiaceae,Clusiaceae,89.8,Clusia grandiflora Splitg.,Malpighiales,Clusiaceae,Clusia,SPECIES,-60.609856,11.28717
1196,Clusiaceae,Clusiaceae,89.8,Garcinia hopii H.Toyama & V.S.Dang,Malpighiales,Clusiaceae,Garcinia,SPECIES,108.713889,12.190278
1197,Clusiaceae,Clusiaceae,89.8,Garcinia nigrolineata Planch. ex T.Anderson,Malpighiales,Clusiaceae,Garcinia,SPECIES,107.205556,12.204444
1198,Clusiaceae,Clusiaceae,89.8,Garcinia merguensis Wight,Malpighiales,Clusiaceae,Garcinia,SPECIES,108.35,12.395833
1199,Clusiaceae,Clusiaceae,89.8,Garcinia L.,Malpighiales,Clusiaceae,Garcinia,GENUS,108.311389,14.758889
1200,Clusiaceae,Clusiaceae,89.8,Clusia gundlachii Stahl,Malpighiales,Clusiaceae,Clusia,SPECIES,-66.9995,18.1574
1201,Clusiaceae,Clusiaceae,89.8,Clusia L.,Malpighiales,Clusiaceae,Clusia,GENUS,-71.6647,18.3335
1202,Clusiaceae,Clusiaceae,89.8,Clusia major L.,Malpighiales,Clusiaceae,Clusia,SPECIES,-70.648911,19.115515
1203,Clusiaceae,Clusiaceae,89.8,Garcinia L.,Malpighiales,Clusiaceae,Garcinia,GENUS,93.3982,21.3892
1204,Clusiaceae,Clusiaceae,89.8,Garcinia L.,Malpighiales,Clusiaceae,Garcinia,GENUS,93.3999,21.3981
1205,Clusiaceae,Clusiaceae,89.8,Garcinia L.,Malpighiales,Clusiaceae,Garcinia,GENUS,103.626917,22.627472
1206,Clusiaceae,Clusiaceae,89.8,Clusia rosea Jacq.,Malpighiales,Clusiaceae,Clusia,SPECIES,-82.388535,23.124889
1207,Ericales,Ericales,89.8,Schima wallichii (DC.) Korth.,Ericales,Theaceae,Schima,SPECIES,92.389999,23.440001
1208,Clusiaceae,Clusiaceae,89.8,Clusia rosea Jacq.,Malpighiales,Clusiaceae,Clusia,SPECIES,-80.273834,25.678816
1209,Cornales,Cornales,89.8,Cornales,Cornales,,,ORDER,87.517,27.298
1210,Cornales,Cornales,89.8,Cornales,Cornales,,,ORDER,87.47,27.362
1211,Clusiaceae,Clusiaceae,89.8,Clusia rosea Jacq.,Malpighiales,Clusiaceae,Clusia,SPECIES,-82.722023,27.989672
1212,Cornales,Cornales,89.8,Cornales,Cornales,,,ORDER,30.022,31.2
1213,Ericales,Ericales,89.8,Ericales,Ericales,,,ORDER,-83.986115,32.629723
1214,Ericales,Ericales,89.8,Ericaceae,Ericales,Ericaceae,,FAMILY,-76.817497,35.359722
1215,Clusiaceae,Clusiaceae,89.8,Clusia L.,Malpighiales,Clusiaceae,Clusia,GENUS,-90.2589,38.6141
1216,Ericales,Ericales,89.8,Arbutus L.,Ericales,Ericaceae,Arbutus,GENUS,-117.883331,39.25
1217,Cornales,Cornales,89.8,Cornales,Cornales,,,ORDER,-73.755,45.517
1218,Cornales,Cornales,89.8,Cornales,Cornales,,,ORDER,-92.777,49.634
1219,Clusiaceae,Clusiaceae,89.8,Clusiaceae,Malpighiales,Clusiaceae,,FAMILY,-5.034181,50.517202
1220,Ericales,Ericales,89.8,Lyonia Nutt.,Ericales,Ericaceae,Lyonia,GENUS,14.6,51.433334
1221,Clusiaceae,Clusiaceae,89.8,Clusiaceae,Malpighiales,Clusiaceae,,FAMILY,-3.804204,51.550002
1222,Clusiaceae,Clusiaceae,89.8,Clusiaceae,Malpighiales,Clusiaceae,,FAMILY,-3.660047,51.552131
1223,Clusiaceae,Clusiaceae,89.8,Clusiaceae,Malpighiales,Clusiaceae,,FAMILY,-3.80777,51.63987
1224,Clusiaceae,Clusiaceae,89.8,Clusiaceae,Malpighiales,Clusiaceae,,FAMILY,-3.811354,51.729737
1225,Cornales,Cornales,89.8,Cornales,Cornales,,,ORDER,-67.1689,54.9004
1226,Ericales,Ericales,89.8,Ericaceae,Ericales,Ericaceae,,FAMILY,10.266667,54.933334
1227,Ericales,Ericales,89.8,Andromeda L.,Ericales,Ericaceae,Andromeda,GENUS,74.73333,56.116669
1228,Ericales,Ericales,89.8,Andromeda L.,Ericales,Ericaceae,Andromeda,GENUS,74.5,56.5
1229,Ericales,Ericales,89.8,Andromeda L.,Ericales,Ericaceae,Andromeda,GENUS,72.5,57.5
1230,Cornales,Cornales,89.8,Chamaepericlymenum suecicum (L.) Asch. & Graebn.,Cornales,Cornaceae,Cornus,SPECIES,6.750774,58.666822
1231,Cornales,Cornales,89.8,Chamaepericlymenum suecicum (L.) Asch. & Graebn.,Cornales,Cornaceae,Cornus,SPECIES,7.49955,59.233139
1232,Cornales,Cornales,89.8,Chamaepericlymenum suecicum (L.) Asch. & Graebn.,Cornales,Cornaceae,Cornus,SPECIES,4.873418,59.310989
1233,Cornales,Cornales,89.8,Chamaepericlymenum suecicum (L.) Asch. & Graebn.,Cornales,Cornaceae,Cornus,SPECIES,5.730612,59.838082
1234,Ericales,Ericales,89.8,Vaccinium myrtillus L.,Ericales,Ericaceae,Vaccinium,SPECIES,23.798226,60.24086
1235,Ericales,Ericales,89.8,Vaccinium vitis-idaea L.,Ericales,Ericaceae,Vaccinium,SPECIES,23.798226,60.24086
1236,Cornales,Cornales,89.8,Chamaepericlymenum suecicum (L.) Asch. & Graebn.,Cornales,Cornaceae,Cornus,SPECIES,5.088112,60.265031
1237,Cornales,Cornales,89.8,Chamaepericlymenum suecicum (L.) Asch. & Graebn.,Cornales,Cornaceae,Cornus,SPECIES,5.278833,60.30197
1238,Cornales,Cornales,89.8,Chamaepericlymenum suecicum (L.) Asch. & Graebn.,Cornales,Cornaceae,Cornus,SPECIES,11.324264,60.337854
1239,Cornales,Cornales,89.8,Chamaepericlymenum suecicum (L.) Asch. & Graebn.,Cornales,Cornaceae,Cornus,SPECIES,5.315323,60.467124
1240,Cornales,Cornales,89.8,Chamaepericlymenum suecicum (L.) Asch. & Graebn.,Cornales,Cornaceae,Cornus,SPECIES,6.974902,60.68396
1241,Cornales,Cornales,89.8,Chamaepericlymenum suecicum (L.) Asch. & Graebn.,Cornales,Cornaceae,Cornus,SPECIES,6.946621,60.693536
1242,Cornales,Cornales,89.8,Chamaepericlymenum suecicum (L.) Asch. & Graebn.,Cornales,Cornaceae,Cornus,SPECIES,6.946052,60.694519
1243,Cornales,Cornales,89.8,Chamaepericlymenum suecicum (L.) Asch. & Graebn.,Cornales,Cornaceae,Cornus,SPECIES,4.704672,60.764173
1244,Cornales,Cornales,89.8,Chamaepericlymenum suecicum (L.) Asch. & Graebn.,Cornales,Cornaceae,Cornus,SPECIES,6.067916,62.344498
1245,Ericales,Ericales,89.8,Vaccinium uliginosum L.,Ericales,Ericaceae,Vaccinium,SPECIES,28.566189,62.916092
1246,Ericales,Ericales,89.8,Vaccinium myrtillus L.,Ericales,Ericaceae,Vaccinium,SPECIES,28.566189,62.916092
1247,Ericales,Ericales,89.8,Empetrum nigrum L.,Ericales,Ericaceae,Empetrum,SPECIES,28.566189,62.916092
1248,Ericales,Ericales,89.8,Vaccinium vitis-idaea L.,Ericales,Ericaceae,Vaccinium,SPECIES,28.566189,62.916092
1249,Cornales,Cornales,89.8,Chamaepericlymenum suecicum (L.) Asch. & Graebn.,Cornales,Cornaceae,Cornus,SPECIES,10.485941,63.392056
1250,Cornales,Cornales,89.8,Chamaepericlymenum suecicum (L.) Asch. & Graebn.,Cornales,Cornaceae,Cornus,SPECIES,10.732564,63.415912
1251,Cornales,Cornales,89.8,Cornus suecica L.,Cornales,Cornaceae,Cornus,SPECIES,29.290218,64.111008
1252,Cornales,Cornales,89.8,Chamaepericlymenum suecicum (L.) Asch. & Graebn.,Cornales,Cornaceae,Cornus,SPECIES,13.802091,66.756989
1253,Ericales,Ericales,89.8,Phyllodoce caerulea (L.) Bab.,Ericales,Ericaceae,Phyllodoce,SPECIES,20.941887,68.92516
1254,Ericales,Ericales,89.8,Empetrum nigrum L.,Ericales,Ericaceae,Empetrum,SPECIES,20.941887,68.92516
1255,Ericales,Ericales,89.8,Rhododendron lapponicum (L.) Wahlenb.,Ericales,Ericaceae,Rhododendron,SPECIES,20.941887,68.92516
1256,Ericales,Ericales,89.8,Diapensia lapponica L.,Ericales,Diapensiaceae,Diapensia,SPECIES,20.941887,68.92516
1257,Ericales,Ericales,89.8,Vaccinium vitis-idaea L.,Ericales,Ericaceae,Vaccinium,SPECIES,20.941887,68.92516
1258,Cornales,Cornales,89.8,Cornales,Cornales,,,ORDER,19.705,69.653
1259,Cornales,Cornales,89.8,Cornales,Cornales,,,ORDER,19.104,69.72
1260,Cornales,Cornales,89.8,Cornales,Cornales,,,ORDER,22.313,70.016
1261,Ericales,Ericales,89.8,Ericales,Ericales,,,ORDER,-89.430275,75.41111
1262,Cupressaceae,Cupressaceae,163.5,Callitris Vent.,Pinales,Cupressaceae,Callitris,GENUS,147.06832,-33.66222
1263,Cupressaceae,Cupressaceae,163.5,Cupressaceae,Pinales,Cupressaceae,,FAMILY,6.0,51.15
1264,Cupressaceae,Cupressaceae,163.5,Cupressaceae,Pinales,Cupressaceae,,FAMILY,5.6,51.3
1265,Cupressaceae,Cupressaceae,163.5,Cupressaceae,Pinales,Cupressaceae,,FAMILY,5.55,51.35
1266,Cupressaceae,Cupressaceae,163.5,Cupressaceae,Pinales,Cupressaceae,,FAMILY,5.35,51.6
1267,Cupressaceae,Cupressaceae,163.5,Cupressaceae,Pinales,Cupressaceae,,FAMILY,4.45,51.95
1268,Cupressaceae,Cupressaceae,163.5,Cupressaceae,Pinales,Cupressaceae,,FAMILY,5.7,51.95
1269,Cupressaceae,Cupressaceae,163.5,Cupressaceae,Pinales,Cupressaceae,,FAMILY,5.9,51.95
1270,Cupressaceae,Cupressaceae,163.5,Cupressaceae,Pinales,Cupressaceae,,FAMILY,5.7,52.0
1271,Cupressaceae,Cupressaceae,163.5,Cupressaceae,Pinales,Cupressaceae,,FAMILY,0.787592,52.106343
1272,Cupressaceae,Cupressaceae,163.5,Cupressaceae,Pinales,Cupressaceae,,FAMILY,5.95,52.2
1273,Cupressaceae,Cupressaceae,163.5,Cupressaceae,Pinales,Cupressaceae,,FAMILY,4.8,52.3
1274,Cupressaceae,Cupressaceae,163.5,Cupressaceae,Pinales,Cupressaceae,,FAMILY,4.55,52.35
1275,Cupressaceae,Cupressaceae,163.5,Cupressaceae,Pinales,Cupressaceae,,FAMILY,4.9,52.35
1276,Cupressaceae,Cupressaceae,163.5,Cupressus L.,Pinales,Cupressaceae,Cupressus,GENUS,1.468096,52.591956
1277,Cupressaceae,Cupressaceae,163.5,Cupressaceae,Pinales,Cupressaceae,,FAMILY,4.7,52.65
1278,Cupressaceae,Cupressaceae,163.5,Thuja L.,Pinales,Cupressaceae,Thuja,GENUS,1.179842,52.689987
1279,Cupressaceae,Cupressaceae,163.5,Cupressaceae,Pinales,Cupressaceae,,FAMILY,0.292967,52.710469
1280,Cupressaceae,Cupressaceae,163.5,Cupressaceae,Pinales,Cupressaceae,,FAMILY,6.35,53.0
1281,Cupressaceae,Cupressaceae,163.5,Cupressaceae,Pinales,Cupressaceae,,FAMILY,6.3,53.05
1282,Cupressaceae,Cupressaceae,163.5,Cupressaceae,Pinales,Cupressaceae,,FAMILY,5.75,53.2
1283,Cupressaceae,Cupressaceae,163.5,Cupressaceae,Pinales,Cupressaceae,,FAMILY,6.1,53.25
1284,Cupressaceae,Cupressaceae,163.5,Cupressaceae,Pinales,Cupressaceae,,FAMILY,-1.175062,53.359025
1285,Cupressaceae,Cupressaceae,163.5,Cupressaceae,Pinales,Cupressaceae,,FAMILY,-1.325304,53.359969
1286,Cupressaceae,Cupressaceae,163.5,Cupressaceae,Pinales,Cupressaceae,,FAMILY,-1.323881,53.449848
1287,Cupressaceae,Cupressaceae,163.5,Cupressaceae,Pinales,Cupressaceae,,FAMILY,-1.474448,53.450605
1288,Cupressaceae,Cupressaceae,163.5,Cupressaceae,Pinales,Cupressaceae,,FAMILY,-1.322451,53.539726
1289,Taxaceae,Taxaceae,201.3,Taxaceae,Pinales,Taxaceae,,FAMILY,145.328888,-42.164722
1290,Taxaceae,Taxaceae,201.3,Taxus L.,Pinales,Taxaceae,Taxus,GENUS,151.029858,-33.747245
1291,Taxaceae,Taxaceae,201.3,Taxaceae,Pinales,Taxaceae,,FAMILY,110.11,24.15
1292,Taxaceae,Taxaceae,201.3,Taxus wallichiana Zucc.,Pinales,Taxaceae,Taxus,SPECIES,88.024,27.053
1293,Taxaceae,Taxaceae,201.3,Taxus wallichiana Zucc.,Pinales,Taxaceae,Taxus,SPECIES,87.9167,27.1
1294,Taxaceae,Taxaceae,201.3,Taxus kingstonii Spjut,Pinales,Taxaceae,Taxus,SPECIES,89.762,27.666
1295,Taxaceae,Taxaceae,201.3,Taxus wallichiana Zucc.,Pinales,Taxaceae,Taxus,SPECIES,86.725,27.7
1296,Taxaceae,Taxaceae,201.3,Taxus contorta Griff.,Pinales,Taxaceae,Taxus,SPECIES,85.007,28.4766
1297,Taxaceae,Taxaceae,201.3,Taxus contorta Griff.,Pinales,Taxaceae,Taxus,SPECIES,84.21544,28.564446
1298,Taxaceae,Taxaceae,201.3,Taxus contorta var. mucronata Spjut,Pinales,Taxaceae,Taxus,VARIETY,81.0,29.7
1299,Taxaceae,Taxaceae,201.3,Taxus wallichiana Zucc.,Pinales,Taxaceae,Taxus,SPECIES,79.987,30.172
1300,Taxaceae,Taxaceae,201.3,Taxus baccata L.,Pinales,Taxaceae,Taxus,SPECIES,-16.239925,31.562553
1301,Taxaceae,Taxaceae,201.3,Taxus contorta Griff.,Pinales,Taxaceae,Taxus,SPECIES,71.86,35.271
1302,Taxaceae,Taxaceae,201.3,Taxus L.,Pinales,Taxaceae,Taxus,GENUS,-86.80236,36.1459
1303,Taxaceae,Taxaceae,201.3,Taxus baccata L.,Pinales,Taxaceae,Taxus,SPECIES,-5.565014,36.559203
1304,Taxaceae,Taxaceae,201.3,Taxus baccata L.,Pinales,Taxaceae,Taxus,SPECIES,-3.265523,37.174847
1305,Taxaceae,Taxaceae,201.3,Taxus baccata L.,Pinales,Taxaceae,Taxus,SPECIES,-2.550375,38.352919
1306,Taxaceae,Taxaceae,201.3,Taxus baccata L.,Pinales,Taxaceae,Taxus,SPECIES,35.179672,39.060596
1307,Taxaceae,Taxaceae,201.3,Taxaceae,Pinales,Taxaceae,,FAMILY,-101.506333,46.922
1308,Taxaceae,Taxaceae,201.3,Taxus brevifolia Nutt.,Pinales,Taxaceae,Taxus,SPECIES,-120.902,47.60865
1309,Taxaceae,Taxaceae,201.3,Taxaceae,Pinales,Taxaceae,,FAMILY,0.833333,51.400002
1310,Taxaceae,Taxaceae,201.3,Taxus baccata L.,Pinales,Taxaceae,Taxus,SPECIES,-0.271231,51.548322
1311,Taxaceae,Taxaceae,201.3,Taxaceae,Pinales,Taxaceae,,FAMILY,-112.904167,51.660833
1312,Taxaceae,Taxaceae,201.3,Taxaceae,Pinales,Taxaceae,,FAMILY,5.739175,51.748352
1313,Taxaceae,Taxaceae,201.3,Taxaceae,Pinales,Taxaceae,,FAMILY,-2.709464,53.467629
1314,Taxaceae,Taxaceae,201.3,Taxus L.,Pinales,Taxaceae,Taxus,GENUS,-2.763135,53.949019
1315,Taxaceae,Taxaceae,201.3,Taxaceae,Pinales,Taxaceae,,FAMILY,13.01352,55.47837
1316,Taxaceae,Taxaceae,201.3,Taxaceae,Pinales,Taxaceae,,FAMILY,13.05111,55.48372
1317,Taxaceae,Taxaceae,201.3,Taxus baccata L.,Pinales,Taxaceae,Taxus,SPECIES,10.661722,59.540463
1318,Taxaceae,Taxaceae,201.3,Taxaceae,Pinales,Taxaceae,,FAMILY,16.54098,59.6234
1319,Taxaceae,Taxaceae,201.3,Taxaceae,Pinales,Taxaceae,,FAMILY,22.89966,59.813998
1320,Cycadaceae,Cycadaceae,273.0,Cycas revoluta Thunb.,Cycadales,Cycadaceae,Cycas,SPECIES,151.189789,-33.832531
1321,Cycadaceae,Cycadaceae,273.0,Cycas L.,Cycadales,Cycadaceae,Cycas,GENUS,151.252243,-33.807961
1322,Cycadaceae,Cycadaceae,273.0,Cycas revoluta Thunb.,Cycadales,Cycadaceae,Cycas,SPECIES,151.078436,-33.454374
1323,Cycadaceae,Cycadaceae,273.0,Cycadaceae,Cycadales,Cycadaceae,,FAMILY,-46.6361,-23.5475
1324,Cycadaceae,Cycadaceae,273.0,Cycadaceae,Cycadales,Cycadaceae,,FAMILY,-47.3842,-22.3569
1325,Cycadaceae,Cycadaceae,273.0,Cycadaceae,Cycadales,Cycadaceae,,FAMILY,-57.613889,-16.163889
1326,Cycadaceae,Cycadaceae,273.0,Cycadaceae,Cycadales,Cycadaceae,,FAMILY,39.183333,-9.866667
1327,Cycadaceae,Cycadaceae,273.0,Cycadaceae,Cycadales,Cycadaceae,,FAMILY,-39.780833,-7.131111
1328,Cycadaceae,Cycadaceae,273.0,Cycas L.,Cycadales,Cycadaceae,Cycas,GENUS,-1.50418,12.38085
1329,Cycadaceae,Cycadaceae,273.0,Cycas revoluta Thunb.,Cycadales,Cycadaceae,Cycas,SPECIES,-96.63645,17.04625
1330,Cycadaceae,Cycadaceae,273.0,Cycas revoluta Thunb.,Cycadales,Cycadaceae,Cycas,SPECIES,124.12,24.22
1331,Cycadaceae,Cycadaceae,273.0,Cycadaceae,Cycadales,Cycadaceae,,FAMILY,-77.083336,26.466667
1332,Cycadaceae,Cycadaceae,273.0,Cycas revoluta Thunb.,Cycadales,Cycadaceae,Cycas,SPECIES,128.2621,26.8605
1333,Cycadaceae,Cycadaceae,273.0,Cycas revoluta Thunb.,Cycadales,Cycadaceae,Cycas,SPECIES,-17.102024,32.681949
1334,Cycadaceae,Cycadaceae,273.0,Cycas revoluta Thunb.,Cycadales,Cycadaceae,Cycas,SPECIES,133.007879,32.73345
1335,Cycadaceae,Cycadaceae,273.0,Cycas revoluta Thunb.,Cycadales,Cycadaceae,Cycas,SPECIES,133.514089,33.584499
1336,Cycadaceae,Cycadaceae,273.0,Cycas revoluta Thunb.,Cycadales,Cycadaceae,Cycas,SPECIES,134.599062,34.166162
1337,Cycadaceae,Cycadaceae,273.0,Cycas revoluta Thunb.,Cycadales,Cycadaceae,Cycas,SPECIES,134.620448,34.190743
1338,Cycadaceae,Cycadaceae,273.0,Cycas revoluta Thunb.,Cycadales,Cycadaceae,Cycas,SPECIES,135.31,34.36
1339,Cycadaceae,Cycadaceae,273.0,Cycas revoluta Thunb.,Cycadales,Cycadaceae,Cycas,SPECIES,-8.964257,39.437917
1340,Cycadaceae,Cycadaceae,273.0,Cycas revoluta Thunb.,Cycadales,Cycadaceae,Cycas,SPECIES,19.853332,39.664521
1341,Cycadaceae,Cycadaceae,273.0,Cycadaceae,Cycadales,Cycadaceae,,FAMILY,-2.665278,40.964169
1342,Cycadaceae,Cycadaceae,273.0,Cycadaceae,Cycadales,Cycadaceae,,FAMILY,-108.646538,41.51273
1343,Cycadaceae,Cycadaceae,273.0,Cycadaceae,Cycadales,Cycadaceae,,FAMILY,-108.160698,42.335098
1344,Cycadaceae,Cycadaceae,273.0,Cycas revoluta Thunb.,Cycadales,Cycadaceae,Cycas,SPECIES,2.967697,42.639645
1345,Cycadaceae,Cycadaceae,273.0,Cycadaceae,Cycadales,Cycadaceae,,FAMILY,39.971156,43.401506
1346,Cycadaceae,Cycadaceae,273.0,Cycadaceae,Cycadales,Cycadaceae,,FAMILY,-104.240555,44.021111
1347,Cycadaceae,Cycadaceae,273.0,Cycadaceae,Cycadales,Cycadaceae,,FAMILY,16.731389,50.315278
